match_id,datetime,tournament,team1,team2,winner,score1_match,score2_match,t1_series_score,t2_series_score,games_played,bestOf,tier,total_maps,margin,is_bo1,swept,bo5_sweep
10087558,2025-11-21T18:00:00Z,CCT Season 3 European Series #11,BIG,Leo Team,Leo Team,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087527,2025-11-21T18:00:00Z,JB Pro League,FAVBET Team,Eternal Fire,FAVBET Team,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087522,2025-11-21T21:00:00Z,JB Pro League,Team Venom,1win Team,1win Team,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10087562,2025-11-21T21:00:00Z,CCT Season 3 European Series #11,Heroic,500,Heroic,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087564,2025-11-22T12:00:00Z,CCT Season 3 European Series #11,Leo Team,K27,Leo Team,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087565,2025-11-22T12:00:00Z,JB Pro League,Nemiga Gaming,Oramond,Oramond,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10087687,2025-11-22T14:30:00Z,European Pro League Series 3,Oramond,kONO,Oramond,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087568,2025-11-22T15:00:00Z,CCT Season 3 European Series #11,SAW,EYEBALLERS,EYEBALLERS,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087569,2025-11-22T15:00:00Z,JB Pro League,1win Team,Alliance,1win Team,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10087561,2025-11-22T18:00:00Z,CCT Season 3 European Series #11,BetBoom Team,Oramond,BetBoom Team,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087688,2025-11-22T18:20:00Z,European Pro League Series 3,FORZE Reload,MANA eSports,FORZE Reload,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
5642568,2025-11-22T18:25:00Z,JB Pro League,BCGame,RUBY,RUBY,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087566,2025-11-22T21:00:00Z,CCT Season 3 European Series #11,Heroic,Nuclear TigeRES,Heroic,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087567,2025-11-22T21:00:00Z,JB Pro League,500,FAVBET Team,FAVBET Team,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087692,2025-11-23T12:45:00Z,European Pro League Series 3,Copenhagen Wolves,Eternal Fire,Copenhagen Wolves,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10087571,2025-11-23T14:00:00Z,CCT Season 3 European Series #11,EYEBALLERS,Leo Team,EYEBALLERS,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
5661858,2025-11-23T14:00:00Z,JB Pro League,RUBY,1win Team,1win Team,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10087693,2025-11-23T15:50:00Z,European Pro League Series 3,Nuclear TigeRES,HAVU Gaming,Nuclear TigeRES,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
5662794,2025-11-23T16:00:00Z,JB Pro League,Oramond,FAVBET Team,FAVBET Team,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10087575,2025-11-23T17:10:00Z,CCT Season 3 European Series #11,BetBoom Team,Heroic,BetBoom Team,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087576,2025-11-23T20:00:00Z,JB Pro League,1win Team,FAVBET Team,FAVBET Team,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087577,2025-11-23T20:00:00Z,CCT Season 3 European Series #11,EYEBALLERS,BetBoom Team,EYEBALLERS,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10087697,2025-11-24T12:00:00Z,European Pro League Series 3,JiJieHao,SPARTA Esports,SPARTA Esports,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
5462197,2025-11-24T15:00:00Z,StarLadder Budapest Major 2025,B8 Esports,M80,M80,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
5462194,2025-11-24T15:00:00Z,StarLadder Budapest Major 2025,Imperial Esports,Rare Atom,Imperial Esports,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
10087698,2025-11-24T15:15:00Z,European Pro League Series 3,Novaq,QWENTRY,Novaq,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
5462201,2025-11-24T16:15:00Z,StarLadder Budapest Major 2025,Legacy,FlyQuest,FlyQuest,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
5462198,2025-11-24T16:15:00Z,StarLadder Budapest Major 2025,PARIVISION,The Huns Esports,PARIVISION,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
5462196,2025-11-24T17:15:00Z,StarLadder Budapest Major 2025,Ninjas in Pyjamas,NRG Esports,NRG Esports,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
5462195,2025-11-24T17:20:00Z,StarLadder Budapest Major 2025,GamerLegion,Fluxo,Fluxo,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
5462199,2025-11-24T18:20:00Z,StarLadder Budapest Major 2025,FaZe Clan,Lynn Vision Gaming,FaZe Clan,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
5462200,2025-11-24T18:25:00Z,StarLadder Budapest Major 2025,Fnatic,RED Canids,Fnatic,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
5677084,2025-11-24T22:00:00Z,StarLadder Budapest Major 2025,Legacy,Rare Atom,Legacy,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
5677085,2025-11-24T22:15:00Z,StarLadder Budapest Major 2025,Imperial Esports,FlyQuest,FlyQuest,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
5677081,2025-11-24T23:05:00Z,StarLadder Budapest Major 2025,B8 Esports,The Huns Esports,B8 Esports,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
5677083,2025-11-24T23:35:00Z,StarLadder Budapest Major 2025,PARIVISION,M80,M80,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
5677082,2025-11-25T00:05:00Z,StarLadder Budapest Major 2025,GamerLegion,RED Canids,RED Canids,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
5677078,2025-11-25T01:15:00Z,StarLadder Budapest Major 2025,Ninjas in Pyjamas,Lynn Vision Gaming,Ninjas in Pyjamas,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
5677080,2025-11-25T01:25:00Z,StarLadder Budapest Major 2025,Fnatic,Fluxo,Fluxo,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
5677079,2025-11-25T02:30:00Z,StarLadder Budapest Major 2025,FaZe Clan,NRG Esports,NRG Esports,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
10087702,2025-11-25T14:30:00Z,European Pro League Series 3,AMKAL Esports,MOUZ NXT,MOUZ NXT,0,1,0,1,1,3,tier2,1,1,TRUE,FALSE,FALSE
5678922,2025-11-25T17:00:00Z,StarLadder Budapest Major 2025,Legacy,RED Canids,Legacy,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
5678921,2025-11-25T17:00:00Z,StarLadder Budapest Major 2025,B8 Esports,PARIVISION,B8 Esports,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
10087703,2025-11-25T17:30:00Z,European Pro League Series 3,RUBY,9BoomPro,RUBY,1,0,1,0,1,3,tier2,1,1,TRUE,FALSE,FALSE
5678920,2025-11-25T18:10:00Z,StarLadder Budapest Major 2025,FaZe Clan,Ninjas in Pyjamas,Ninjas in Pyjamas,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
5678919,2025-11-25T18:10:00Z,StarLadder Budapest Major 2025,Fnatic,Imperial Esports,Fnatic,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
5678917,2025-11-25T19:05:00Z,StarLadder Budapest Major 2025,GamerLegion,Rare Atom,GamerLegion,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
5678918,2025-11-25T19:20:00Z,StarLadder Budapest Major 2025,FlyQuest,Fluxo,FlyQuest,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
10087679,2025-11-25T19:50:00Z,X2ONE Masters Season 1,CYBERSHOKE Esports,Bushido Wildcats,CYBERSHOKE Esports,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10087680,2025-11-25T19:50:00Z,X2ONE Masters Season 1,Sangal Esports,Nemiga Gaming,Sangal Esports,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087677,2025-11-25T19:55:00Z,X2ONE Masters Season 1,K27,WW Team,K27,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087678,2025-11-25T19:55:00Z,X2ONE Masters Season 1,GUN5,BAKS Esports,GUN5,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
5678916,2025-11-25T21:05:00Z,StarLadder Budapest Major 2025,M80,NRG Esports,M80,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
5678915,2025-11-25T21:30:00Z,StarLadder Budapest Major 2025,The Huns Esports,Lynn Vision Gaming,The Huns Esports,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
10087682,2025-11-26T11:00:00Z,X2ONE Masters Season 1,K27,GUN5,K27,2,1,2,1,3,NA,tier2,3,1,FALSE,FALSE,FALSE
10087689,2025-11-26T12:00:00Z,European Pro League Series 3,kONO,MANA eSports,kONO,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10087681,2025-11-26T14:00:00Z,X2ONE Masters Season 1,CYBERSHOKE Esports,Sangal Esports,CYBERSHOKE Esports,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10087690,2025-11-26T14:55:00Z,European Pro League Series 3,Oramond,FORZE Reload,Oramond,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
5684936,2025-11-26T17:00:00Z,StarLadder Budapest Major 2025,Fluxo,Ninjas in Pyjamas,Ninjas in Pyjamas,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
5684983,2025-11-26T17:00:00Z,StarLadder Budapest Major 2025,B8 Esports,Legacy,B8 Esports,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
10087683,2025-11-26T18:30:00Z,X2ONE Masters Season 1,K27,CYBERSHOKE Esports,K27,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
5684981,2025-11-26T19:00:00Z,StarLadder Budapest Major 2025,RED Canids,FaZe Clan,FaZe Clan,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
5684982,2025-11-26T19:15:00Z,StarLadder Budapest Major 2025,NRG Esports,Fnatic,Fnatic,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
5685029,2025-11-26T22:30:00Z,StarLadder Budapest Major 2025,PARIVISION,GamerLegion,PARIVISION,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
5685030,2025-11-26T22:30:00Z,StarLadder Budapest Major 2025,Imperial Esports,The Huns Esports,Imperial Esports,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
10087704,2025-11-27T10:00:00Z,European Pro League Series 3,AMKAL Esports,9BoomPro,AMKAL Esports,1,0,1,0,1,3,tier2,1,1,TRUE,FALSE,FALSE
10087694,2025-11-27T12:00:00Z,European Pro League Series 3,Eternal Fire,HAVU Gaming,Eternal Fire,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
5692352,2025-11-27T17:00:00Z,StarLadder Budapest Major 2025,Fluxo,FaZe Clan,FaZe Clan,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
5692351,2025-11-27T20:00:00Z,StarLadder Budapest Major 2025,NRG Esports,Imperial Esports,Imperial Esports,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
5692350,2025-11-27T22:15:00Z,StarLadder Budapest Major 2025,PARIVISION,Legacy,PARIVISION,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10087699,2025-11-28T12:00:00Z,European Pro League Series 3,JiJieHao,QWENTRY,QWENTRY,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087700,2025-11-28T14:30:00Z,European Pro League Series 3,SPARTA Esports,Novaq,SPARTA Esports,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10087695,2025-11-28T17:30:00Z,European Pro League Series 3,Copenhagen Wolves,Nuclear TigeRES,Copenhagen Wolves,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10087705,2025-11-29T12:00:00Z,European Pro League Series 3,MOUZ NXT,RUBY,RUBY,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087710,2025-11-29T15:00:00Z,StarLadder Budapest Major 2025,Team 3DMAX,Fnatic,Fnatic,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
10087711,2025-11-29T15:00:00Z,StarLadder Budapest Major 2025,Astralis,Ninjas in Pyjamas,Ninjas in Pyjamas,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
5699560,2025-11-29T16:10:00Z,StarLadder Budapest Major 2025,Passion UA,FaZe Clan,FaZe Clan,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
5699559,2025-11-29T16:10:00Z,StarLadder Budapest Major 2025,TYLOO,PARIVISION,TYLOO,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
5699558,2025-11-29T17:05:00Z,StarLadder Budapest Major 2025,Aurora Gaming,M80,Aurora Gaming,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
5699557,2025-11-29T17:20:00Z,StarLadder Budapest Major 2025,Natus Vincere,FlyQuest,Natus Vincere,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
5699556,2025-11-29T18:05:00Z,StarLadder Budapest Major 2025,Team Liquid,B8 Esports,B8 Esports,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
5699555,2025-11-29T18:15:00Z,StarLadder Budapest Major 2025,MIBR,Imperial Esports,Imperial Esports,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
5711846,2025-11-29T20:00:00Z,StarLadder Budapest Major 2025,TYLOO,Ninjas in Pyjamas,Ninjas in Pyjamas,0,1,0,1,1,3,tier1,1,1,TRUE,FALSE,FALSE
5711845,2025-11-29T20:05:00Z,StarLadder Budapest Major 2025,Team 3DMAX,FlyQuest,Team 3DMAX,1,0,1,0,1,3,tier1,1,1,TRUE,FALSE,FALSE
5711844,2025-11-29T21:05:00Z,StarLadder Budapest Major 2025,Natus Vincere,Imperial Esports,Natus Vincere,1,0,1,0,1,3,tier1,1,1,TRUE,FALSE,FALSE
5711843,2025-11-29T21:10:00Z,StarLadder Budapest Major 2025,Astralis,M80,M80,0,1,0,1,1,3,tier1,1,1,TRUE,FALSE,FALSE
5711842,2025-11-29T22:15:00Z,StarLadder Budapest Major 2025,Aurora Gaming,FaZe Clan,FaZe Clan,0,1,0,1,1,3,tier1,1,1,TRUE,FALSE,FALSE
5711841,2025-11-29T22:20:00Z,StarLadder Budapest Major 2025,MIBR,Passion UA,Passion UA,0,1,0,1,1,3,tier1,1,1,TRUE,FALSE,FALSE
5711840,2025-11-29T23:25:00Z,StarLadder Budapest Major 2025,B8 Esports,Fnatic,B8 Esports,1,0,1,0,1,3,tier1,1,1,TRUE,FALSE,FALSE
5711839,2025-11-29T23:30:00Z,StarLadder Budapest Major 2025,Team Liquid,PARIVISION,PARIVISION,0,1,0,1,1,3,tier1,1,1,TRUE,FALSE,FALSE
10087834,2025-11-30T12:00:00Z,ESL Impact League Season 8,Sakura Esports,MIBR Female,MIBR Female,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087701,2025-11-30T12:00:00Z,European Pro League Series 3,QWENTRY,Novaq,Novaq,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10087835,2025-11-30T15:00:00Z,ESL Impact League Season 8,BIG EQUIPA,NIP Impact,BIG EQUIPA,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087706,2025-11-30T15:00:00Z,European Pro League Series 3,MOUZ NXT,AMKAL Esports,MOUZ NXT,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
5713298,2025-11-30T17:00:00Z,StarLadder Budapest Major 2025,Passion UA,Team 3DMAX,Team 3DMAX,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
5713299,2025-11-30T17:00:00Z,StarLadder Budapest Major 2025,TYLOO,M80,M80,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
5717460,2025-11-30T17:15:00Z,ESL Impact League Season 8,MIBR Female,BIG EQUIPA,BIG EQUIPA,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10087691,2025-11-30T17:30:00Z,European Pro League Series 3,FORZE Reload,kONO,FORZE Reload,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
5713296,2025-11-30T18:00:00Z,StarLadder Budapest Major 2025,Fnatic,Imperial Esports,Imperial Esports,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
5713297,2025-11-30T18:00:00Z,StarLadder Budapest Major 2025,PARIVISION,Aurora Gaming,PARIVISION,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
5713295,2025-11-30T19:15:00Z,StarLadder Budapest Major 2025,FaZe Clan,Ninjas in Pyjamas,FaZe Clan,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
5713292,2025-11-30T19:15:00Z,StarLadder Budapest Major 2025,FlyQuest,Astralis,Astralis,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
5713294,2025-11-30T21:30:00Z,StarLadder Budapest Major 2025,MIBR,Team Liquid,Team Liquid,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
5713293,2025-11-30T22:00:00Z,StarLadder Budapest Major 2025,Natus Vincere,B8 Esports,Natus Vincere,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
10087696,2025-12-01T14:30:00Z,European Pro League Series 3,Eternal Fire,Nuclear TigeRES,Nuclear TigeRES,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
5718846,2025-12-01T17:00:00Z,StarLadder Budapest Major 2025,Fnatic,Passion UA,Passion UA,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
5718847,2025-12-01T17:15:00Z,StarLadder Budapest Major 2025,PARIVISION,Ninjas in Pyjamas,PARIVISION,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
5718844,2025-12-01T19:20:00Z,StarLadder Budapest Major 2025,Aurora Gaming,Astralis,Astralis,1,2,1,2,3,3,tier1,3,1,FALSE,FALSE,FALSE
5718845,2025-12-01T20:15:00Z,StarLadder Budapest Major 2025,Imperial Esports,M80,Imperial Esports,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
5718842,2025-12-01T22:45:00Z,StarLadder Budapest Major 2025,Team Liquid,TYLOO,Team Liquid,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
5718843,2025-12-01T23:30:00Z,StarLadder Budapest Major 2025,B8 Esports,Team 3DMAX,B8 Esports,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10087859,2025-12-02T00:00:00Z,European Pro League Series 3,BCGame,MOUZ NXT,MOUZ NXT,0,1,0,1,1,3,tier2,1,1,TRUE,FALSE,FALSE
10087882,2025-12-02T12:00:00Z,CCT Season 3 European Series #12,500,Sangal Esports,Sangal Esports,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10087860,2025-12-02T14:30:00Z,European Pro League Series 3,Betera,RUBY,Betera,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087883,2025-12-02T15:10:00Z,CCT Season 3 European Series #12,Nemiga Gaming,Oramond,Oramond,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
5725246,2025-12-02T17:00:00Z,StarLadder Budapest Major 2025,Passion UA,M80,Passion UA,2,1,2,1,3,3,tier1,3,1,FALSE,FALSE,FALSE
10087884,2025-12-02T18:00:00Z,CCT Season 3 European Series #12,Johnny Speeds,SPARTA Esports,SPARTA Esports,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
5725245,2025-12-02T20:10:00Z,StarLadder Budapest Major 2025,Team Liquid,Astralis,Team Liquid,2,0,2,0,2,3,tier1,2,2,FALSE,TRUE,FALSE
10087885,2025-12-02T21:00:00Z,CCT Season 3 European Series #12,Partizan Esports,BASEMENT BOYS,Partizan Esports,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
5725244,2025-12-02T22:20:00Z,StarLadder Budapest Major 2025,Ninjas in Pyjamas,Team 3DMAX,Team 3DMAX,0,2,0,2,2,3,tier1,2,2,FALSE,TRUE,FALSE
10087861,2025-12-03T12:00:00Z,European Pro League Series 3,Partizan Esports,FORZE Reload,FORZE Reload,1,2,1,2,3,3,tier2,3,1,FALSE,FALSE,FALSE
10087916,2025-12-03T12:00:00Z,CCT Season 3 European Series #12,CYBERSHOKE Esports,Nexus Gaming,CYBERSHOKE Esports,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087862,2025-12-03T15:00:00Z,European Pro League Series 3,VP.Prodigy,Copenhagen Wolves,VP.Prodigy,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087917,2025-12-03T15:00:00Z,CCT Season 3 European Series #12,Alliance,RUBY,Alliance,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
5722850,2025-12-03T17:30:00Z,European Pro League Series 3,500,SPARTA Esports,500,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10087918,2025-12-03T19:15:00Z,CCT Season 3 European Series #12,Betera,Dynamo Eclot,Betera,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
5724509,2025-12-03T22:30:00Z,CCT Season 3 European Series #12,Sashi Esport,FORZE Reload,Sashi Esport,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087863,2025-12-04T12:00:00Z,European Pro League Series 3,Johnny Speeds,Novaq,Johnny Speeds,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087964,2025-12-04T12:00:00Z,CCT Season 3 European Series #12,Nemiga Gaming,RUBY,Nemiga Gaming,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
5731275,2025-12-04T15:00:00Z,StarLadder Budapest Major 2025,Imperial Esports,The Mongolz,Imperial Esports,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
5731276,2025-12-04T15:00:00Z,StarLadder Budapest Major 2025,MOUZ,PARIVISION,MOUZ,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
10087965,2025-12-04T15:00:00Z,CCT Season 3 European Series #12,Dynamo Eclot,Nexus Gaming,Dynamo Eclot,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
5731274,2025-12-04T16:30:00Z,StarLadder Budapest Major 2025,Passion UA,G2 Esports,G2 Esports,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
5731273,2025-12-04T16:30:00Z,StarLadder Budapest Major 2025,Team Spirit,Team Liquid,Team Spirit,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
10087924,2025-12-04T17:35:00Z,StarLadder Budapest Major 2025,paiN Gaming,Team 3DMAX,paiN Gaming,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
5731271,2025-12-04T17:50:00Z,StarLadder Budapest Major 2025,Team Vitality,FaZe Clan,FaZe Clan,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
10087966,2025-12-04T18:00:00Z,CCT Season 3 European Series #12,Johnny Speeds,FORZE Reload,Johnny Speeds,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
5731269,2025-12-04T18:45:00Z,StarLadder Budapest Major 2025,B8 Esports,Team Falcons,B8 Esports,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
5731270,2025-12-04T19:00:00Z,StarLadder Budapest Major 2025,FURIA Esports,Natus Vincere,FURIA Esports,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
5743105,2025-12-04T20:40:00Z,StarLadder Budapest Major 2025,paiN Gaming,G2 Esports,G2 Esports,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
5743104,2025-12-04T21:00:00Z,StarLadder Budapest Major 2025,Team 3DMAX,Team Vitality,Team Vitality,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
10087967,2025-12-04T21:30:00Z,CCT Season 3 European Series #12,500,BASEMENT BOYS,500,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
5743103,2025-12-04T21:50:00Z,StarLadder Budapest Major 2025,FaZe Clan,Team Spirit,Team Spirit,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
5743102,2025-12-04T21:50:00Z,StarLadder Budapest Major 2025,Passion UA,Team Falcons,Team Falcons,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
5743101,2025-12-04T22:45:00Z,StarLadder Budapest Major 2025,MOUZ,B8 Esports,MOUZ,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
5743100,2025-12-04T22:45:00Z,StarLadder Budapest Major 2025,Team Liquid,The Mongolz,The Mongolz,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
5743099,2025-12-05T00:00:00Z,StarLadder Budapest Major 2025,FURIA Esports,Imperial Esports,FURIA Esports,1,0,1,0,1,1,tier1,1,1,TRUE,FALSE,FALSE
5743098,2025-12-05T00:00:00Z,StarLadder Budapest Major 2025,PARIVISION,Natus Vincere,Natus Vincere,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
10087865,2025-12-05T12:00:00Z,European Pro League Series 3,EYEBALLERS,Nuclear TigeRES,EYEBALLERS,2,1,2,1,3,3,tier2,3,1,FALSE,FALSE,FALSE
10087992,2025-12-05T12:00:00Z,Galaxy Battle 2025 // Phase 5,Inner Circle,FORZE Reload,Inner Circle,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087968,2025-12-05T12:00:00Z,CCT Season 3 European Series #12,Sashi Esport,SPARTA Esports,SPARTA Esports,0,2,0,2,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087866,2025-12-05T14:30:00Z,European Pro League Series 3,Sangal Esports,Oramond,Sangal Esports,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087969,2025-12-05T15:00:00Z,CCT Season 3 European Series #12,CYBERSHOKE Esports,Betera,CYBERSHOKE Esports,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087990,2025-12-05T15:00:00Z,Galaxy Battle 2025 // Phase 5,FUT Esports,Copenhagen Wolves,FUT Esports,2,0,2,0,2,3,tier2,2,2,FALSE,TRUE,FALSE
10087972,2025-12-05T17:00:00Z,StarLadder Budapest Major 2025,FaZe Clan,The Mongolz,The Mongolz,0,1,0,1,1,1,tier1,1,1,TRUE,FALSE,FALSE
